0, 0, 0
3.0517578125e-05, 0.0001917475978982044764, 5.875011848538447268e-13
6.103515625e-05, 0.0003834951887463979871, 1.175002423917798078e-12
9.1552734375e-05, 0.0005752427654945691058, 1.762503012460447938e-12
0.0001220703125, 0.0007669903210927091165, 2.350004630995161659e-12
0.000152587890625, 0.0009587378484908024457, 2.937501045359447449e-12
0.00018310546875, 0.001150485340638853849, 3.525005374399592384e-12
0.000213623046875, 0.001342232790486842927, 4.112504607689526637e-12
0.000244140625, 0.001533980190984773244, 4.700007744107281837e-12
0.000274658203125, 0.001725727535082644893, 5.287518469940244437e-12
0.00030517578125, 0.001917474815730418284, 5.874999271793246436e-12
0.000335693359375, 0.002109222025878148155, 6.462504142934477613e-12
0.0003662109375, 0.002300969158475811831, 7.05000684567136382e-12
0.000396728515625, 0.002492716206473412008, 7.637503910556953102e-12
0.00042724609375, 0.002684463162820962655, 8.225000975442542384e-12
0.000457763671875, 0.002876210020468482516, 8.81250367817942859e-12
0.00048828125, 0.003067956772365979922, 9.400003778831100831e-12
0.000518798828125, 0.003259703411463487494, 9.987514287823628933e-12
0.00054931640625, 0.003451449930711016165, 1.057502219473094307e-11
0.000579833984375, 0.003643196323058570801, 1.116250321342437957e-11
0.0006103515625, 0.003834942581456204404, 1.174997685954304316e-11
0.000640869140625, 0.004026688698853977781, 1.233746611817299055e-11
0.00067138671875, 0.004218434668201941767, 1.292497879556986362e-11
0.000701904296875, 0.004410180482450109032, 1.351247759517892888e-11
0.000732421875, 0.004601926134548546023, 1.409997552742625615e-11
0.000762939453125, 0.004793671617447304439, 1.468746305133272756e-11
0.00079345703125, 0.004985416924096471546, 1.527496098358005483e-11
0.000823974609375, 0.005177162047446110318, 1.586245978318912009e-11
0.0008544921875, 0.005368906980446285469, 1.644994297028690156e-11
0.000885009765625, 0.00556065171604712763, 1.703745391296029865e-11
0.00091552734375, 0.005752396247198671153, 1.762493536533460414e-11
0.000946044921875, 0.005944140566851064886, 1.821243156285845544e-11
0.0009765625, 0.006135884667954395223, 1.879991995412666483e-11
